ITLE SDSC GRID  [+0.0]   VTURB 8.0 KM/S    L/H 1.25                            
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION ON   1.25 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 72 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
3.37362661E-02  12303.8 2.929E+01 8.260E+12 9.326E-01 1.532E+02 8.000E+05
4.18624339E-02  12441.9 3.614E+01 1.008E+13 1.013E+00 1.612E+02 8.000E+05
5.18325387E-02  12589.7 4.446E+01 1.226E+13 1.100E+00 1.704E+02 8.000E+05
6.40516836E-02  12757.8 5.452E+01 1.485E+13 1.199E+00 1.826E+02 8.000E+05
7.90496619E-02  12949.5 6.669E+01 1.792E+13 1.299E+00 1.945E+02 8.000E+05
9.75529505E-02  13169.6 8.148E+01 2.156E+13 1.400E+00 2.058E+02 8.000E+05
1.20536250E-01  13423.4 9.961E+01 2.591E+13 1.497E+00 2.163E+02 8.000E+05
1.49304091E-01  13724.9 1.220E+02 3.114E+13 1.590E+00 2.261E+02 8.000E+05
1.85599334E-01  14075.4 1.499E+02 3.748E+13 1.672E+00 2.341E+02 8.000E+05
2.31563983E-01  14498.9 1.849E+02 4.511E+13 1.763E+00 2.445E+02 8.000E+05
2.90042306E-01  14994.1 2.288E+02 5.431E+13 1.837E+00 2.521E+02 8.000E+05
3.65667785E-01  15568.0 2.853E+02 6.556E+13 1.885E+00 2.560E+02 8.000E+05
4.64193402E-01  16236.2 3.583E+02 7.932E+13 1.930E+00 2.603E+02 8.000E+05
5.92289229E-01  17005.1 4.528E+02 9.599E+13 1.973E+00 2.646E+02 8.000E+05
7.60369745E-01  17874.5 5.762E+02 1.164E+14 1.995E+00 2.664E+02 8.000E+05
9.82142291E-01  18857.2 7.389E+02 1.416E+14 2.012E+00 2.665E+02 8.000E+05
1.27593796E+00  19963.5 9.537E+02 1.728E+14 2.042E+00 2.712E+02 8.000E+05
1.66879656E+00  21178.0 1.242E+03 2.122E+14 1.997E+00 2.593E+02 8.000E+05
2.19796872E+00  22508.0 1.635E+03 2.628E+14 1.991E+00 2.567E+02 8.000E+05
2.90721712E+00  23949.3 2.165E+03 3.270E+14 1.981E+00 2.499E+02 8.000E+05
3.84898379E+00  25512.3 2.871E+03 4.073E+14 2.003E+00 2.503E+02 8.000E+05
5.06971769E+00  27212.9 3.781E+03 5.028E+14 2.099E+00 2.598E+02 8.000E+05
6.61436775E+00  29069.2 4.913E+03 6.118E+14 2.233E+00 2.751E+02 8.000E+05
8.52583962E+00  31088.3 6.277E+03 7.315E+14 2.422E+00 2.981E+02 8.000E+05
1.08757849E+01  33283.6 7.899E+03 8.623E+14 2.617E+00 3.210E+02 8.000E+05
1.37631279E+01  35669.0 9.816E+03 1.007E+15 2.862E+00 3.512E+02 8.000E+05
1.73613471E+01  38263.9 1.212E+04 1.172E+15 2.984E+00 3.635E+02 8.000E+05
2.20619179E+01  41081.2 1.510E+04 1.374E+15 3.000E+00 3.681E+02 8.000E+05
2.84382798E+01  44126.7 1.917E+04 1.633E+15 2.878E+00 3.540E+02 8.000E+05
3.73231791E+01  47362.8 2.503E+04 1.991E+15 2.747E+00 3.265E+02 8.000E+05
RADK 1.1767E+02
EGIN                    ITERATION  15 COMPLETED
EFF  16000.  GRAVITY 3.50000 LTE 
ITLE SDSC GRID  [+0.0]   VTURB 8.0 KM/S                                        
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
5.58003532E-06   8355.9 1.645E-02 6.796E+09 3.107E-01 2.148E+02 8.000E+05
5.90200682E-06   8851.9 1.740E-02 6.791E+09 3.107E-01 1.934E+02 8.000E+05
7.62689363E-06   8933.8 2.252E-02 8.710E+09 3.127E-01 1.903E+02 8.000E+05
1.01482931E-05   9037.9 3.002E-02 1.148E+10 3.150E-01 1.839E+02 8.000E+05
1.34833877E-05   9150.2 3.997E-02 1.509E+10 3.174E-01 1.757E+02 8.000E+05
1.78948413E-05   9267.7 5.317E-02 1.982E+10 3.201E-01 1.662E+02 8.000E+05
2.37234701E-05   9389.1 7.066E-02 2.601E+10 3.233E-01 1.562E+02 8.000E+05
3.14135178E-05   9510.9 9.382E-02 3.410E+10 3.271E-01 1.464E+02 8.000E+05
4.15430009E-05   9628.4 1.244E-01 4.467E+10 3.314E-01 1.374E+02 8.000E+05
5.48635661E-05   9737.7 1.648E-01 5.850E+10 3.363E-01 1.298E+02 8.000E+05
7.23475158E-05   9836.9 2.178E-01 7.656E+10 3.420E-01 1.242E+02 8.000E+05
9.52475547E-05   9925.0 2.875E-01 1.001E+11 3.486E-01 1.211E+02 8.000E+05
1.25144920E-04  10004.3 3.784E-01 1.307E+11 3.567E-01 1.214E+02 8.000E+05
1.64005476E-04  10078.7 4.965E-01 1.703E+11 3.669E-01 1.259E+02 8.000E+05
2.14297141E-04  10150.6 6.490E-01 2.210E+11 3.787E-01 1.322E+02 8.000E+05
2.79151761E-04  10224.6 8.453E-01 2.857E+11 3.923E-01 1.395E+02 8.000E+05
3.62502871E-04  10305.1 1.097E+00 3.678E+11 4.077E-01 1.467E+02 8.000E+05
4.69231334E-04  10396.0 1.418E+00 4.714E+11 4.253E-01 1.529E+02 8.000E+05
6.05452072E-04  10495.1 1.828E+00 6.018E+11 4.451E-01 1.574E+02 8.000E+05
7.78769010E-04  10601.6 2.349E+00 7.654E+11 4.672E-01 1.600E+02 8.000E+05
9.98570455E-04  10712.5 3.008E+00 9.702E+11 4.921E-01 1.612E+02 8.000E+05
1.27629155E-03  10827.0 3.842E+00 1.226E+12 5.204E-01 1.618E+02 8.000E+05
1.62564140E-03  10940.5 4.890E+00 1.544E+12 5.529E-01 1.628E+02 8.000E+05
2.06304225E-03  11051.6 6.201E+00 1.939E+12 5.902E-01 1.646E+02 8.000E+05
2.60834163E-03  11160.7 7.835E+00 2.426E+12 6.327E-01 1.676E+02 8.000E+05
3.28459291E-03  11269.7 9.859E+00 3.023E+12 6.821E-01 1.728E+02 8.000E+05
4.11843578E-03  11381.8 1.235E+01 3.749E+12 7.396E-01 1.800E+02 8.000E+05
5.14244078E-03  11494.3 1.540E+01 4.629E+12 8.042E-01 1.876E+02 8.000E+05
6.39660960E-03  11607.7 1.912E+01 5.693E+12 8.766E-01 1.954E+02 8.000E+05
7.92922021E-03  11721.3 2.366E+01 6.976E+12 9.576E-01 2.035E+02 8.000E+05
9.79826540E-03  11835.2 2.919E+01 8.521E+12 1.048E+00 2.123E+02 8.000E+05
1.20728512E-02  11950.8 3.589E+01 1.038E+13 1.150E+00 2.221E+02 8.000E+05
1.48348722E-02  12067.7 4.399E+01 1.260E+13 1.264E+00 2.335E+02 8.000E+05
1.81839643E-02  12186.5 5.378E+01 1.525E+13 1.390E+00 2.466E+02 8.000E+05
2.22427189E-02  12309.2 6.558E+01 1.841E+13 1.530E+00 2.616E+02 8.000E+05
2.71645401E-02  12439.6 7.982E+01 2.218E+13 1.681E+00 2.783E+02 8.000E+05
3.31412819E-02  12581.3 9.700E+01 2.665E+13 1.843E+00 2.966E+02 8.000E+05
4.04102428E-02  12748.5 1.177E+02 3.194E+13 2.021E+00 3.189E+02 8.000E+05
4.92823987E-02  12941.4 1.429E+02 3.821E+13 2.202E+00 3.405E+02 8.000E+05
6.01864380E-02  13165.0 1.735E+02 4.566E+13 2.378E+00 3.606E+02 8.000E+05
7.37117227E-02  13425.1 2.113E+02 5.461E+13 2.545E+00 3.786E+02 8.000E+05
9.06701264E-02  13730.6 2.584E+02 6.544E+13 2.693E+00 3.934E+02 8.000E+05
1.12138131E-01  14086.3 3.177E+02 7.869E+13 2.819E+00 4.050E+02 8.000E+05
1.39426572E-01  14520.7 3.927E+02 9.481E+13 2.964E+00 4.215E+02 8.000E+05
1.74268431E-01  15026.4 4.880E+02 1.146E+14 3.082E+00 4.328E+02 8.000E+05
2.19370837E-01  15611.4 6.110E+02 1.390E+14 3.155E+00 4.376E+02 8.000E+05
2.78243685E-01  16288.9 7.712E+02 1.692E+14 3.225E+00 4.428E+02 8.000E+05
3.55302883E-01  17063.6 9.807E+02 2.064E+14 3.271E+00 4.453E+02 8.000E+05
4.56832456E-01  17939.4 1.257E+03 2.524E+14 3.294E+00 4.449E+02 8.000E+05
5.90782068E-01  18925.4 1.620E+03 3.091E+14 3.336E+00 4.461E+02 8.000E+05
7.68100828E-01  20022.2 2.102E+03 3.794E+14 3.365E+00 4.475E+02 8.000E+05
1.00428888E+00  21233.6 2.744E+03 4.673E+14 3.341E+00 4.367E+02 8.000E+05
1.31919128E+00  22558.8 3.603E+03 5.776E+14 3.364E+00 4.364E+02 8.000E+05
1.73935715E+00  23999.4 4.751E+03 7.160E+14 3.341E+00 4.232E+02 8.000E+05
2.29687349E+00  25558.9 6.278E+03 8.884E+14 3.393E+00 4.253E+02 8.000E+05
3.02321627E+00  27253.9 8.263E+03 1.097E+15 3.507E+00 4.346E+02 8.000E+05
3.95181056E+00  29104.2 1.079E+04 1.341E+15 3.705E+00 4.568E+02 8.000E+05
5.10439887E+00  31115.1 1.388E+04 1.615E+15 4.020E+00 4.942E+02 8.000E+05
6.51423569E+00  33305.8 1.761E+04 1.917E+15 4.391E+00 5.384E+02 8.000E+05
8.23061609E+00  35685.7 2.207E+04 2.250E+15 4.833E+00 5.925E+02 8.000E+05
1.03273524E+01  38270.1 2.741E+04 2.628E+15 5.203E+00 6.350E+02 8.000E+05
1.29470396E+01  41056.5 3.398E+04 3.070E+15 5.462E+00 6.681E+02 8.000E+05
1.64183655E+01  44130.9 4.265E+04 3.616E+15 5.358E+00 6.567E+02 8.000E+05
2.11940554E+01  47379.4 5.474E+04 4.342E+15 5.111E+00 6.052E+02 8.000E+05
RADK 1.1737E+02
EGIN                    ITERATION  15 COMPLETED
EFF  16000.  GRAVITY 4.00000 LTE 
ITLE SDSC GRID  [+0.0]   VTURB 8.0 KM/S                                        
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
5.42619805E-06   8558.9 5.279E-02 2.129E+10 3.242E-01 2.718E+02 8.000E+05
5.71946941E-06   9045.5 5.564E-02 2.124E+10 3.242E-01 2.406E+02 8.000E+05
7.30534766E-06   9120.6 7.112E-02 2.693E+10 3.275E-01 2.376E+02 8.000E+05
9.70749752E-06   9218.4 9.458E-02 3.543E+10 3.316E-01 2.316E+02 8.000E+05
1.28655286E-05   9322.4 1.254E-01 4.647E+10 3.362E-01 2.238E+02 8.000E+05
1.70131290E-05   9431.4 1.660E-01 6.079E+10 3.419E-01 2.155E+02 8.000E+05
2.24469983E-05   9539.8 2.192E-01 7.935E+10 3.483E-01 2.063E+02 8.000E+05
2.95522950E-05   9644.1 2.888E-01 1.034E+11 3.556E-01 1.973E+02 8.000E+05
3.88186078E-05   9742.3 3.797E-01 1.346E+11 3.641E-01 1.903E+02 8.000E+05
5.08609489E-05   9832.1 4.979E-01 1.749E+11 3.743E-01 1.870E+02 8.000E+05
6.64463228E-05   9912.1 6.508E-01 2.267E+11 3.865E-01 1.882E+02 8.000E+05
8.65302715E-05   9985.1 8.478E-01 2.931E+11 4.009E-01 1.942E+02 8.000E+05
1.12274698E-04  10057.6 1.100E+00 3.776E+11 4.183E-01 2.044E+02 8.000E+05
1.45087939E-04  10133.0 1.421E+00 4.842E+11 4.386E-01 2.158E+02 8.000E+05
1.86730246E-04  10212.5 1.829E+00 6.180E+11 4.617E-01 2.274E+02 8.000E+05
2.39377302E-04  10298.4 2.343E+00 7.851E+11 4.879E-01 2.375E+02 8.000E+05
3.05711578E-04  10391.2 2.990E+00 9.930E+11 5.172E-01 2.454E+02 8.000E+05
3.89027670E-04  10492.3 3.803E+00 1.251E+12 5.499E-01 2.496E+02 8.000E+05
4.93319373E-04  10597.9 4.819E+00 1.569E+12 5.869E-01 2.519E+02 8.000E+05
6.23371602E-04  10705.0 6.087E+00 1.962E+12 6.288E-01 2.535E+02 8.000E+05
7.84890569E-04  10811.9 7.661E+00 2.445E+12 6.765E-01 2.553E+02 8.000E+05
9.84654968E-04  10917.1 9.607E+00 3.036E+12 7.309E-01 2.584E+02 8.000E+05
1.23068404E-03  11022.5 1.200E+01 3.757E+12 7.930E-01 2.624E+02 8.000E+05
1.53239626E-03  11126.0 1.494E+01 4.632E+12 8.642E-01 2.688E+02 8.000E+05
1.90071713E-03  11228.9 1.852E+01 5.689E+12 9.457E-01 2.780E+02 8.000E+05
2.34852777E-03  11334.1 2.287E+01 6.960E+12 1.039E+00 2.893E+02 8.000E+05
2.89134313E-03  11439.0 2.814E+01 8.484E+12 1.145E+00 3.013E+02 8.000E+05
3.54797622E-03  11544.9 3.451E+01 1.031E+13 1.263E+00 3.135E+02 8.000E+05
4.34090210E-03  11651.3 4.218E+01 1.248E+13 1.396E+00 3.266E+02 8.000E+05
5.29653866E-03  11756.6 5.142E+01 1.508E+13 1.546E+00 3.417E+02 8.000E+05
6.44623495E-03  11861.5 6.251E+01 1.817E+13 1.715E+00 3.591E+02 8.000E+05
7.82789248E-03  11966.9 7.582E+01 2.184E+13 1.903E+00 3.791E+02 8.000E+05
9.48714879E-03  12073.5 9.176E+01 2.620E+13 2.114E+00 4.022E+02 8.000E+05
1.14796973E-02  12184.8 1.109E+02 3.136E+13 2.347E+00 4.281E+02 8.000E+05
1.38741410E-02  12303.0 1.337E+02 3.746E+13 2.603E+00 4.575E+02 8.000E+05
1.67565878E-02  12431.5 1.612E+02 4.469E+13 2.880E+00 4.903E+02 8.000E+05
2.02363618E-02  12575.2 1.942E+02 5.323E+13 3.174E+00 5.256E+02 8.000E+05
2.44543524E-02  12742.0 2.341E+02 6.334E+13 3.485E+00 5.638E+02 8.000E+05
2.95988198E-02  12934.8 2.826E+02 7.534E+13 3.796E+00 6.004E+02 8.000E+05
3.59270635E-02  13160.3 3.419E+02 8.966E+13 4.095E+00 6.338E+02 8.000E+05
4.37895367E-02  13425.5 4.154E+02 1.069E+14 4.374E+00 6.634E+02 8.000E+05
5.36688289E-02  13737.1 5.076E+02 1.278E+14 4.618E+00 6.881E+02 8.000E+05
6.62092728E-02  14102.2 6.242E+02 1.535E+14 4.819E+00 7.071E+02 8.000E+05
8.22385111E-02  14541.5 7.730E+02 1.850E+14 5.026E+00 7.290E+02 8.000E+05
1.02891312E-01  15053.6 9.643E+02 2.242E+14 5.176E+00 7.410E+02 8.000E+05
1.29779357E-01  15648.8 1.213E+03 2.732E+14 5.280E+00 7.457E+02 8.000E+05
1.64887115E-01  16336.4 1.538E+03 3.342E+14 5.410E+00 7.546E+02 8.000E+05
2.10840804E-01  17118.5 1.963E+03 4.098E+14 5.490E+00 7.563E+02 8.000E+05
2.71534980E-01  17997.8 2.524E+03 5.037E+14 5.502E+00 7.483E+02 8.000E+05
3.51847011E-01  18981.0 3.267E+03 6.202E+14 5.562E+00 7.469E+02 8.000E+05
4.57995917E-01  20071.3 4.249E+03 7.641E+14 5.616E+00 7.457E+02 8.000E+05
5.98349004E-01  21271.1 5.549E+03 9.424E+14 5.652E+00 7.380E+02 8.000E+05
7.84076989E-01  22587.3 7.269E+03 1.163E+15 5.718E+00 7.399E+02 8.000E+05
1.03054124E+00  24021.9 9.553E+03 1.438E+15 5.710E+00 7.257E+02 8.000E+05
1.35580165E+00  25579.9 1.257E+04 1.776E+15 5.827E+00 7.319E+02 8.000E+05
1.77901487E+00  27272.3 1.649E+04 2.186E+15 6.011E+00 7.453E+02 8.000E+05
2.32141880E+00  29120.9 2.150E+04 2.670E+15 6.330E+00 7.807E+02 8.000E+05
3.00203627E+00  31128.0 2.776E+04 3.225E+15 6.754E+00 8.307E+02 8.000E+05
3.84098031E+00  33315.3 3.542E+04 3.848E+15 7.392E+00 9.062E+02 8.000E+05
4.85935356E+00  35690.8 4.463E+04 4.537E+15 8.154E+00 9.990E+02 8.000E+05
6.09326671E+00  38271.7 5.568E+04 5.306E+15 8.904E+00 1.088E+03 8.000E+05
7.60614693E+00  41048.7 6.910E+04 6.197E+15 9.569E+00 1.170E+03 8.000E+05
9.55211132E+00  44121.7 8.625E+04 7.272E+15 9.684E+00 1.184E+03 8.000E+05
1.21875032E+01  47382.1 1.096E+05 8.664E+15 9.294E+00 1.095E+03 8.000E+05
RADK 1.1720E+02
EGIN                    ITERATION  15 COMPLETED
EFF  16000.  GRAVITY 4.50000 LTE 
ITLE SDSC GRID  [+0.0]   VTURB 8.0 KM/S                                        
OPACITY IFOP 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 0 0 0 0
CONVECTION OFF  1.00 TURBULENCE OFF  0.00  0.00  0.00  0.00
BUNDANCE SCALE   1.00000 ABUNDANCE CHANGE 1 0.91100 2 0.08900
ABUNDANCE CHANGE  3 -10.88  4 -10.89  5  -9.44  6  -3.48  7  -3.99  8  -3.11
ABUNDANCE CHANGE  9  -7.48 10  -3.95 11  -5.71 12  -4.46 13  -5.57 14  -4.49
ABUNDANCE CHANGE 15  -6.59 16  -4.83 17  -6.54 18  -5.48 19  -6.82 20  -5.68
ABUNDANCE CHANGE 21  -8.94 22  -7.05 23  -8.04 24  -6.37 25  -6.65 26  -4.37
ABUNDANCE CHANGE 27  -7.12 28  -5.79 29  -7.83 30  -7.44 31  -9.16 32  -8.63
ABUNDANCE CHANGE 33  -9.67 34  -8.69 35  -9.41 36  -8.81 37  -9.44 38  -9.14
ABUNDANCE CHANGE 39  -9.80 40  -9.54 41 -10.62 42 -10.12 43 -20.00 44 -10.20
ABUNDANCE CHANGE 45 -10.92 46 -10.35 47 -11.10 48 -10.18 49 -10.58 50 -10.04
ABUNDANCE CHANGE 51 -11.04 52  -9.80 53 -10.53 54  -9.81 55 -10.92 56  -9.91
ABUNDANCE CHANGE 57 -10.82 58 -10.49 59 -11.33 60 -10.54 61 -20.00 62 -11.04
ABUNDANCE CHANGE 63 -11.53 64 -10.92 65 -11.94 66 -10.94 67 -11.78 68 -11.11
ABUNDANCE CHANGE 69 -12.04 70 -10.96 71 -11.28 72 -11.16 73 -11.91 74 -10.93
ABUNDANCE CHANGE 75 -11.77 76 -10.59 77 -10.69 78 -10.24 79 -11.03 80 -10.95
ABUNDANCE CHANGE 81 -11.14 82 -10.19 83 -11.33 84 -20.00 85 -20.00 86 -20.00
ABUNDANCE CHANGE 87 -20.00 88 -20.00 89 -20.00 90 -11.92 91 -20.00 92 -12.51
ABUNDANCE CHANGE 93 -20.00 94 -20.00 95 -20.00 96 -20.00 97 -20.00 98 -20.00
ABUNDANCE CHANGE 99 -20.00
EAD DECK6 64 RHOX,T,P,XNE,ABROSS,ACCRAD,VTURB
5.52195197E-06   8756.4 1.726E-01 6.799E+10 3.475E-01 3.624E+02 8.000E+05
5.52287916E-06   9238.3 1.726E-01 6.451E+10 3.475E-01 3.140E+02 8.000E+05
6.81010716E-06   9299.7 2.129E-01 7.904E+10 3.530E-01 3.149E+02 8.000E+05
9.02710263E-06   9390.2 2.824E-01 1.038E+11 3.616E-01 3.139E+02 8.000E+05
1.19042472E-05   9483.3 3.724E-01 1.355E+11 3.714E-01 3.100E+02 8.000E+05
1.56334116E-05   9576.9 4.892E-01 1.763E+11 3.827E-01 3.052E+02 8.000E+05
2.04511750E-05   9667.9 6.401E-01 2.285E+11 3.957E-01 3.016E+02 8.000E+05
2.66506457E-05   9754.4 8.343E-01 2.951E+11 4.109E-01 3.006E+02 8.000E+05
3.45910887E-05   9835.1 1.083E+00 3.799E+11 4.289E-01 3.036E+02 8.000E+05
4.47092770E-05   9911.4 1.400E+00 4.872E+11 4.500E-01 3.108E+02 8.000E+05
5.75296351E-05   9982.5 1.801E+00 6.224E+11 4.750E-01 3.248E+02 8.000E+05
7.36770615E-05  10054.7 2.306E+00 7.911E+11 5.042E-01 3.431E+02 8.000E+05
9.39109789E-05  10129.2 2.939E+00 1.001E+12 5.378E-01 3.626E+02 8.000E+05
1.19165231E-04  10210.2 3.728E+00 1.259E+12 5.754E-01 3.777E+02 8.000E+05
1.50583164E-04  10297.2 4.710E+00 1.577E+12 6.178E-01 3.891E+02 8.000E+05
1.89537704E-04  10389.7 5.926E+00 1.966E+12 6.655E-01 3.976E+02 8.000E+05
2.37682386E-04  10486.5 7.430E+00 2.442E+12 7.192E-01 4.035E+02 8.000E+05
2.96981020E-04  10585.7 9.281E+00 3.021E+12 7.799E-01 4.078E+02 8.000E+05
3.69808569E-04  10687.4 1.155E+01 3.725E+12 8.481E-01 4.085E+02 8.000E+05
4.58925899E-04  10787.9 1.434E+01 4.578E+12 9.261E-01 4.107E+02 8.000E+05
5.67506308E-04  10885.8 1.772E+01 5.608E+12 1.016E+00 4.172E+02 8.000E+05
6.99246255E-04  10981.9 2.183E+01 6.847E+12 1.118E+00 4.278E+02 8.000E+05
8.58509405E-04  11077.1 2.680E+01 8.331E+12 1.235E+00 4.423E+02 8.000E+05
1.05053372E-03  11172.9 3.279E+01 1.010E+13 1.368E+00 4.600E+02 8.000E+05
1.28153583E-03  11273.1 3.998E+01 1.221E+13 1.517E+00 4.759E+02 8.000E+05
1.55905382E-03  11373.3 4.863E+01 1.471E+13 1.687E+00 4.927E+02 8.000E+05
1.89161833E-03  11472.1 5.898E+01 1.769E+13 1.878E+00 5.122E+02 8.000E+05
2.28964890E-03  11570.1 7.135E+01 2.122E+13 2.094E+00 5.346E+02 8.000E+05
2.76538039E-03  11667.5 8.614E+01 2.539E+13 2.337E+00 5.602E+02 8.000E+05
3.33380556E-03  11765.0 1.038E+02 3.034E+13 2.609E+00 5.890E+02 8.000E+05
4.01281292E-03  11864.6 1.248E+02 3.618E+13 2.912E+00 6.189E+02 8.000E+05
