TEFF   5777.  GRAVITY 4.43770 LTE 
TITLE  [0.0] VTURB=1.0 KM/SEC  L/H=1.25 NOVER NEW ODF                           
FLUX  215   180.50        1.660900E+15   4.5268E-10   2.2899E-09   0.19769
FLUX  216   181.50        1.651749E+15   4.3986E-10   2.3580E-09   0.18654
FLUX  217   182.50        1.642699E+15   5.2537E-10   2.4275E-09   0.21642
FLUX  218   183.50        1.633747E+15   5.9640E-10   2.4896E-09   0.23955
FLUX  219   184.50        1.624892E+15   4.4908E-10   2.5513E-09   0.17602
FLUX  220   185.50        1.616132E+15   6.5367E-10   2.6222E-09   0.24928
FLUX  221   186.50        1.607466E+15   8.1744E-10   2.6816E-09   0.30483
FLUX  222   187.50        1.598893E+15   9.0431E-10   3.1912E-09   0.28338
FLUX  223   188.50        1.590411E+15   9.8779E-10   3.2138E-09   0.30736
FLUX  224   189.50        1.582018E+15   1.2016E-09   3.2378E-09   0.37112
FLUX  225   190.50        1.573714E+15   1.1760E-09   3.2652E-09   0.36017
FLUX  226   191.50        1.565496E+15   1.3063E-09   3.3035E-09   0.39544
FLUX  227   192.50        1.557364E+15   1.3074E-09   3.3502E-09   0.39026
FLUX  228   193.50        1.549315E+15   9.1267E-10   3.4030E-09   0.26820
FLUX  229   194.50        1.541350E+15   1.7143E-09   3.4761E-09   0.49317
FLUX  230   195.50        1.533465E+15   1.8081E-09   3.5601E-09   0.50787
FLUX  231   196.70        1.524110E+15   2.2978E-09   3.6709E-09   0.62595
FLUX  232   197.60        1.517169E+15   2.1733E-09   4.2571E-09   0.51051
FLUX  233   198.40        1.511051E+15   2.2866E-09   4.3588E-09   0.52459
FLUX  234   199.50        1.502719E+15   2.5130E-09   4.8066E-09   0.52283
FLUX  235   200.50        1.495224E+15   2.6321E-09   4.9780E-09   0.52874
FLUX  236   201.50        1.487804E+15   2.9579E-09   5.1795E-09   0.57109
FLUX  237   202.50        1.480457E+15   2.5409E-09   5.3808E-09   0.47222
FLUX  238   203.50        1.473182E+15   3.4024E-09   5.5915E-09   0.60849
FLUX  239   204.50        1.465978E+15   3.8764E-09   5.8258E-09   0.66538
FLUX  240   205.50        1.458844E+15   3.9822E-09   6.0542E-09   0.65776
FLUX  241   206.50        1.451780E+15   4.0826E-09   6.2793E-09   0.65017
FLUX  242   207.40        1.445480E+15   4.1660E-09   6.4828E-09   0.64262
FLUX  243   207.80        1.442697E+15   5.3564E-09   1.1387E-07   0.04704
FLUX  244   208.50        1.437854E+15   5.5507E-09   1.1889E-07   0.04669
FLUX  245   209.50        1.430990E+15   9.3362E-09   1.2567E-07   0.07429
FLUX  246   210.50        1.424192E+15   2.0014E-08   1.3137E-07   0.15235
FLUX  247   211.50        1.417459E+15   2.7872E-08   1.3571E-07   0.20538
FLUX  248   212.50        1.410788E+15   2.2801E-08   1.3992E-07   0.16296
FLUX  249   213.50        1.404180E+15   2.5249E-08   1.4405E-07   0.17528
FLUX  250   214.50        1.397634E+15   3.6753E-08   1.4743E-07   0.24930
FLUX  251   215.50        1.391148E+15   3.5111E-08   1.5058E-07   0.23318
FLUX  252   216.50        1.384723E+15   2.8631E-08   1.5378E-07   0.18617
FLUX  253   217.50        1.378356E+15   2.9562E-08   1.5708E-07   0.18820
FLUX  254   218.50        1.372048E+15   4.4816E-08   1.6090E-07   0.27852
FLUX  255   219.50        1.365797E+15   4.3454E-08   1.6488E-07   0.26356
FLUX  256   220.50        1.359603E+15   4.0555E-08   1.6901E-07   0.23995
FLUX  257   221.50        1.353465E+15   2.8324E-08   1.7339E-07   0.16336
FLUX  258   222.50        1.347382E+15   4.1558E-08   1.8258E-07   0.22762
FLUX  259   223.50        1.341353E+15   6.0989E-08   1.8771E-07   0.32491
FLUX  260   224.50        1.335379E+15   5.7636E-08   1.9296E-07   0.29869
FLUX  261   225.50        1.329457E+15   4.0222E-08   2.2970E-07   0.17511
FLUX  262   226.50        1.323587E+15   3.3107E-08   2.3415E-07   0.14139
FLUX  263   227.50        1.317769E+15   3.8321E-08   2.3854E-07   0.16065
FLUX  264   228.50        1.312002E+15   5.9808E-08   2.4284E-07   0.24629
FLUX  265   229.50        1.306285E+15   4.3647E-08   2.4707E-07   0.17666
FLUX  266   230.50        1.300618E+15   6.1432E-08   2.5102E-07   0.24473
FLUX  267   231.50        1.295000E+15   4.9892E-08   2.5494E-07   0.19570
FLUX  268   232.50        1.289430E+15   4.4788E-08   2.5890E-07   0.17299
FLUX  269   233.50        1.283908E+15   3.4939E-08   2.7048E-07   0.12918
FLUX  270   234.50        1.278433E+15   2.1692E-08   2.7406E-07   0.07915
FLUX  271   235.50        1.273004E+15   5.0520E-08   2.7768E-07   0.18193
FLUX  272   236.50        1.267622E+15   2.5696E-08   2.8131E-07   0.09135
FLUX  273   237.50        1.262284E+15   3.5478E-08   2.8497E-07   0.12450
FLUX  274   238.50        1.256992E+15   1.9309E-08   2.8882E-07   0.06685
FLUX  275   239.50        1.251743E+15   2.6709E-08   2.9255E-07   0.09129
FLUX  276   240.50        1.246538E+15   2.7352E-08   2.9633E-07   0.09230
FLUX  277   241.50        1.241377E+15   3.3926E-08   3.0014E-07   0.11303
FLUX  278   242.50        1.236258E+15   7.1441E-08   3.0401E-07   0.23500
FLUX  279   243.50        1.231181E+15   7.0220E-08   3.0794E-07   0.22803
FLUX  280   244.50        1.226145E+15   8.8024E-08   3.2323E-07   0.27232
FLUX  281   245.50        1.221151E+15   9.6573E-08   3.2670E-07   0.29560
FLUX  282   246.50        1.216197E+15   7.7945E-08   3.3017E-07   0.23607
FLUX  283   247.50        1.211283E+15   6.7864E-08   3.3363E-07   0.20341
FLUX  284   248.50        1.206408E+15   2.8996E-08   3.3712E-07   0.08601
