
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  364 26000  4.00 -1.50  2.00  0.00  0.00 -22.478 -22.455 -22.096 -21.637 -21.026  -0.039  -0.038  -0.111   0.080   0.020   0.022
  365 26000  4.50 -1.50  2.00  0.00  0.00 -22.443 -22.419 -22.072 -21.621 -21.008  -0.020  -0.018  -0.113   0.091   0.022   0.023
  366 26000  5.00 -1.50  2.00  0.00  0.00 -22.424 -22.400 -22.052 -21.613 -20.999  -0.009  -0.007  -0.114   0.103   0.010   0.011
  367 27000  3.50 -1.50  2.00  0.00  0.00 -22.664 -22.640 -22.224 -21.752 -21.141  -0.109  -0.108  -0.111   0.069  -0.027  -0.025
  368 27000  4.00 -1.50  2.00  0.00  0.00 -22.592 -22.569 -22.183 -21.718 -21.103  -0.072  -0.071  -0.115   0.078  -0.002  -0.001
  369 27000  4.50 -1.50  2.00  0.00  0.00 -22.554 -22.530 -22.156 -21.699 -21.083  -0.052  -0.051  -0.116   0.089   0.001   0.002
  370 27000  5.00 -1.50  2.00  0.00  0.00 -22.533 -22.509 -22.135 -21.690 -21.073  -0.041  -0.040  -0.117   0.101  -0.010  -0.009
  371 28000  3.50 -1.50  2.00  0.00  0.00 -22.791 -22.767 -22.319 -21.844 -21.229  -0.145  -0.144  -0.114   0.067  -0.053  -0.052
  372 28000  4.00 -1.50  2.00  0.00  0.00 -22.706 -22.683 -22.271 -21.800 -21.182  -0.104  -0.103  -0.118   0.077  -0.023  -0.022
  373 28000  4.50 -1.50  2.00  0.00  0.00 -22.663 -22.639 -22.240 -21.778 -21.158  -0.083  -0.082  -0.120   0.087  -0.019  -0.018
  374 28000  5.00 -1.50  2.00  0.00  0.00 -22.640 -22.616 -22.217 -21.766 -21.146  -0.071  -0.070  -0.121   0.099  -0.029  -0.028
  375 29000  3.50 -1.50  2.00  0.00  0.00 -22.918 -22.895 -22.415 -21.935 -21.319  -0.181  -0.180  -0.116   0.065  -0.082  -0.081
  376 29000  4.00 -1.50  2.00  0.00  0.00 -22.821 -22.798 -22.360 -21.884 -21.263  -0.135  -0.134  -0.122   0.075  -0.044  -0.043
  377 29000  4.50 -1.50  2.00  0.00  0.00 -22.771 -22.748 -22.324 -21.857 -21.233  -0.112  -0.111  -0.123   0.085  -0.038  -0.037
  378 29000  5.00 -1.50  2.00  0.00  0.00 -22.745 -22.722 -22.300 -21.843 -21.219  -0.100  -0.099  -0.124   0.096  -0.047  -0.046
  379 30000  3.50 -1.50  2.00  0.00  0.00 -23.038 -23.015 -22.504 -22.022 -21.406  -0.214  -0.213  -0.116   0.063  -0.109  -0.108
  380 30000  4.00 -1.50  2.00  0.00  0.00 -22.937 -22.914 -22.449 -21.969 -21.345  -0.166  -0.164  -0.124   0.073  -0.065  -0.064
  381 30000  4.50 -1.50  2.00  0.00  0.00 -22.880 -22.856 -22.409 -21.936 -21.310  -0.141  -0.140  -0.126   0.083  -0.056  -0.055
  382 30000  5.00 -1.50  2.00  0.00  0.00 -22.850 -22.827 -22.382 -21.920 -21.293  -0.128  -0.127  -0.127   0.094  -0.064  -0.062
  383 31000  3.50 -1.50  2.00  0.00  0.00 -23.146 -23.123 -22.585 -22.101 -21.485  -0.243  -0.241  -0.116   0.061  -0.135  -0.134
  384 31000  4.00 -1.50  2.00  0.00  0.00 -23.050 -23.027 -22.537 -22.053 -21.427  -0.195  -0.194  -0.126   0.071  -0.086  -0.085
  385 31000  4.50 -1.50  2.00  0.00  0.00 -22.988 -22.965 -22.494 -22.017 -21.388  -0.169  -0.168  -0.129   0.081  -0.074  -0.073
  386 31000  5.00 -1.50  2.00  0.00  0.00 -22.955 -22.931 -22.465 -21.997 -21.367  -0.156  -0.154  -0.130   0.091  -0.080  -0.079
  387 32000  4.00 -1.50  2.00  0.00  0.00 -23.158 -23.135 -22.622 -22.134 -21.506  -0.222  -0.221  -0.128   0.069  -0.107  -0.105
  388 32000  4.50 -1.50  2.00  0.00  0.00 -23.094 -23.071 -22.578 -22.096 -21.465  -0.196  -0.194  -0.132   0.078  -0.092  -0.090
  389 32000  5.00 -1.50  2.00  0.00  0.00 -23.058 -23.034 -22.547 -22.074 -21.442  -0.181  -0.180  -0.133   0.089  -0.096  -0.094
  390 33000  4.00 -1.50  2.00  0.00  0.00 -23.255 -23.232 -22.697 -22.207 -21.579  -0.246  -0.245  -0.128   0.066  -0.125  -0.123
  391 33000  4.50 -1.50  2.00  0.00  0.00 -23.197 -23.174 -22.661 -22.174 -21.541  -0.221  -0.220  -0.133   0.076  -0.108  -0.107
  392 33000  5.00 -1.50  2.00  0.00  0.00 -23.158 -23.135 -22.628 -22.150 -21.515  -0.206  -0.205  -0.135   0.086  -0.110  -0.109
  393 34000  4.00 -1.50  2.00  0.00  0.00 -23.339 -23.315 -22.763 -22.271 -21.643  -0.266  -0.265  -0.128   0.064  -0.141  -0.139
  394 34000  4.50 -1.50  2.00  0.00  0.00 -23.291 -23.268 -22.736 -22.246 -21.612  -0.243  -0.242  -0.134   0.073  -0.123  -0.122
  395 34000  5.00 -1.50  2.00  0.00  0.00 -23.255 -23.231 -22.706 -22.224 -21.587  -0.229  -0.227  -0.137   0.083  -0.124  -0.122
  396 35000  4.00 -1.50  2.00  0.00  0.00 -23.410 -23.387 -22.820 -22.326 -21.699  -0.282  -0.281  -0.127   0.062  -0.154  -0.153
  397 35000  4.50 -1.50  2.00  0.00  0.00 -23.374 -23.351 -22.803 -22.310 -21.676  -0.262  -0.261  -0.135   0.071  -0.137  -0.135
  398 35000  5.00 -1.50  2.00  0.00  0.00 -23.343 -23.319 -22.778 -22.292 -21.654  -0.249  -0.248  -0.138   0.080  -0.136  -0.134
  399 37500  4.50 -1.50  2.00  0.00  0.00 -23.538 -23.515 -22.936 -22.438 -21.805  -0.298  -0.297  -0.133   0.064  -0.162  -0.161
  400 37500  5.00 -1.50  2.00  0.00  0.00 -23.524 -23.501 -22.927 -22.433 -21.795  -0.289  -0.288  -0.138   0.072  -0.160  -0.159
  401 40000  4.50 -1.50  2.00  0.00  0.00 -23.646 -23.622 -23.027 -22.526 -21.892  -0.318  -0.317  -0.133   0.061  -0.175  -0.174
  402 40000  5.00 -1.50  2.00  0.00  0.00 -23.650 -23.626 -23.033 -22.534 -21.897  -0.314  -0.312  -0.137   0.067  -0.175  -0.174
  403 42500  5.00 -1.50  2.00  0.00  0.00 -23.737 -23.714 -23.110 -22.606 -21.969  -0.329  -0.328  -0.138   0.064  -0.183  -0.181
  404 45000  5.00 -1.50  2.00  0.00  0.00 -23.809 -23.785 -23.173 -22.667 -22.027  -0.340  -0.339  -0.140   0.062  -0.187  -0.186
  405 47500  5.00 -1.50  2.00  0.00  0.00 -23.874 -23.850 -23.231 -22.722 -22.081  -0.349  -0.348  -0.141   0.062  -0.191  -0.190
  406 50000  5.00 -1.50  2.00  0.00  0.00 -23.936 -23.912 -23.288 -22.776 -22.133  -0.357  -0.356  -0.143   0.061  -0.195  -0.194
