
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  364 26000  3.00 -1.00  1.00  0.00  0.00 -22.699 -22.675 -22.199 -21.734 -21.139  -0.163  -0.161  -0.095   0.059  -0.093  -0.091
  365 26000  3.50 -1.00  1.00  0.00  0.00 -22.571 -22.547 -22.149 -21.683 -21.077  -0.086  -0.085  -0.106   0.069  -0.013  -0.012
  366 26000  4.00 -1.00  1.00  0.00  0.00 -22.506 -22.482 -22.114 -21.654 -21.044  -0.050  -0.049  -0.109   0.078   0.010   0.011
  367 26000  4.50 -1.00  1.00  0.00  0.00 -22.467 -22.444 -22.087 -21.636 -21.024  -0.029  -0.028  -0.111   0.089   0.014   0.015
  368 26000  5.00 -1.00  1.00  0.00  0.00 -22.444 -22.421 -22.066 -21.626 -21.013  -0.017  -0.015  -0.113   0.102   0.003   0.004
  369 27000  3.50 -1.00  1.00  0.00  0.00 -22.693 -22.669 -22.242 -21.770 -21.161  -0.120  -0.119  -0.109   0.067  -0.038  -0.036
  370 27000  4.00 -1.00  1.00  0.00  0.00 -22.620 -22.596 -22.200 -21.735 -21.122  -0.083  -0.081  -0.113   0.076  -0.012  -0.011
  371 27000  4.50 -1.00  1.00  0.00  0.00 -22.578 -22.555 -22.171 -21.714 -21.100  -0.061  -0.060  -0.115   0.087  -0.008  -0.006
  372 27000  5.00 -1.00  1.00  0.00  0.00 -22.554 -22.530 -22.149 -21.703 -21.087  -0.049  -0.048  -0.116   0.099  -0.017  -0.016
  373 28000  3.50 -1.00  1.00  0.00  0.00 -22.817 -22.794 -22.336 -21.860 -21.248  -0.155  -0.154  -0.112   0.065  -0.063  -0.062
  374 28000  4.00 -1.00  1.00  0.00  0.00 -22.732 -22.709 -22.287 -21.816 -21.200  -0.114  -0.112  -0.116   0.075  -0.032  -0.031
  375 28000  4.50 -1.00  1.00  0.00  0.00 -22.686 -22.663 -22.255 -21.792 -21.175  -0.092  -0.091  -0.118   0.085  -0.028  -0.026
  376 28000  5.00 -1.00  1.00  0.00  0.00 -22.661 -22.637 -22.231 -21.779 -21.160  -0.079  -0.078  -0.119   0.096  -0.036  -0.035
  377 29000  3.50 -1.00  1.00  0.00  0.00 -22.941 -22.918 -22.430 -21.950 -21.336  -0.189  -0.188  -0.114   0.063  -0.089  -0.088
  378 29000  4.00 -1.00  1.00  0.00  0.00 -22.846 -22.822 -22.375 -21.900 -21.280  -0.144  -0.143  -0.119   0.073  -0.052  -0.051
  379 29000  4.50 -1.00  1.00  0.00  0.00 -22.794 -22.771 -22.338 -21.871 -21.250  -0.121  -0.120  -0.121   0.083  -0.046  -0.044
  380 29000  5.00 -1.00  1.00  0.00  0.00 -22.766 -22.743 -22.313 -21.856 -21.233  -0.108  -0.107  -0.122   0.094  -0.054  -0.052
  381 30000  3.50 -1.00  1.00  0.00  0.00 -23.056 -23.033 -22.517 -22.034 -21.420  -0.220  -0.219  -0.115   0.061  -0.115  -0.114
  382 30000  4.00 -1.00  1.00  0.00  0.00 -22.959 -22.936 -22.464 -21.983 -21.361  -0.174  -0.172  -0.122   0.071  -0.072  -0.071
  383 30000  4.50 -1.00  1.00  0.00  0.00 -22.901 -22.878 -22.423 -21.950 -21.326  -0.149  -0.148  -0.124   0.080  -0.063  -0.062
  384 30000  5.00 -1.00  1.00  0.00  0.00 -22.870 -22.847 -22.395 -21.932 -21.307  -0.136  -0.135  -0.125   0.091  -0.070  -0.069
  385 31000  3.50 -1.00  1.00  0.00  0.00 -23.160 -23.137 -22.595 -22.111 -21.496  -0.247  -0.246  -0.114   0.059  -0.139  -0.137
  386 31000  4.00 -1.00  1.00  0.00  0.00 -23.069 -23.046 -22.550 -22.066 -21.441  -0.202  -0.201  -0.124   0.068  -0.092  -0.091
  387 31000  4.50 -1.00  1.00  0.00  0.00 -23.008 -22.984 -22.507 -22.030 -21.402  -0.176  -0.175  -0.127   0.078  -0.080  -0.079
  388 31000  5.00 -1.00  1.00  0.00  0.00 -22.973 -22.950 -22.477 -22.009 -21.381  -0.162  -0.161  -0.128   0.089  -0.086  -0.084
  389 32000  4.00 -1.00  1.00  0.00  0.00 -23.174 -23.150 -22.632 -22.144 -21.518  -0.228  -0.226  -0.126   0.066  -0.111  -0.109
  390 32000  4.50 -1.00  1.00  0.00  0.00 -23.112 -23.088 -22.590 -22.108 -21.478  -0.202  -0.201  -0.129   0.076  -0.097  -0.095
  391 32000  5.00 -1.00  1.00  0.00  0.00 -23.074 -23.051 -22.558 -22.085 -21.454  -0.188  -0.186  -0.131   0.086  -0.101  -0.099
  392 33000  4.00 -1.00  1.00  0.00  0.00 -23.268 -23.244 -22.707 -22.215 -21.589  -0.251  -0.249  -0.126   0.064  -0.128  -0.126
  393 33000  4.50 -1.00  1.00  0.00  0.00 -23.211 -23.188 -22.670 -22.183 -21.552  -0.226  -0.225  -0.131   0.073  -0.112  -0.111
  394 33000  5.00 -1.00  1.00  0.00  0.00 -23.172 -23.149 -22.637 -22.159 -21.526  -0.211  -0.210  -0.133   0.083  -0.114  -0.113
  395 34000  4.00 -1.00  1.00  0.00  0.00 -23.350 -23.326 -22.772 -22.278 -21.652  -0.270  -0.268  -0.126   0.062  -0.142  -0.141
  396 34000  4.50 -1.00  1.00  0.00  0.00 -23.303 -23.280 -22.744 -22.254 -21.621  -0.247  -0.246  -0.133   0.071  -0.126  -0.125
  397 34000  5.00 -1.00  1.00  0.00  0.00 -23.267 -23.243 -22.715 -22.231 -21.597  -0.233  -0.232  -0.135   0.081  -0.127  -0.126
  398 35000  4.00 -1.00  1.00  0.00  0.00 -23.420 -23.397 -22.828 -22.333 -21.707  -0.285  -0.284  -0.126   0.060  -0.155  -0.154
  399 35000  4.50 -1.00  1.00  0.00  0.00 -23.385 -23.361 -22.810 -22.317 -21.684  -0.266  -0.265  -0.133   0.068  -0.139  -0.137
  400 35000  5.00 -1.00  1.00  0.00  0.00 -23.353 -23.329 -22.785 -22.298 -21.662  -0.253  -0.251  -0.136   0.078  -0.138  -0.137
  401 37500  4.50 -1.00  1.00  0.00  0.00 -23.547 -23.523 -22.943 -22.444 -21.812  -0.300  -0.299  -0.133   0.063  -0.163  -0.161
  402 37500  5.00 -1.00  1.00  0.00  0.00 -23.532 -23.509 -22.933 -22.438 -21.802  -0.292  -0.290  -0.137   0.071  -0.161  -0.160
  403 40000  4.50 -1.00  1.00  0.00  0.00 -23.656 -23.633 -23.036 -22.534 -21.900  -0.320  -0.319  -0.134   0.060  -0.175  -0.173
  404 40000  5.00 -1.00  1.00  0.00  0.00 -23.659 -23.635 -23.041 -22.540 -21.904  -0.316  -0.315  -0.137   0.065  -0.175  -0.174
  405 42500  5.00 -1.00  1.00  0.00  0.00 -23.748 -23.725 -23.119 -22.615 -21.977  -0.331  -0.330  -0.138   0.063  -0.183  -0.181
  406 45000  5.00 -1.00  1.00  0.00  0.00 -23.822 -23.799 -23.185 -22.678 -22.038  -0.342  -0.341  -0.140   0.062  -0.188  -0.186
  407 47500  5.00 -1.00  1.00  0.00  0.00 -23.890 -23.866 -23.246 -22.736 -22.094  -0.352  -0.350  -0.142   0.061  -0.192  -0.190
  408 50000  5.00 -1.00  1.00  0.00  0.00 -23.954 -23.931 -23.304 -22.792 -22.149  -0.360  -0.358  -0.144   0.061  -0.196  -0.194
