
       Teff log g  [M]a Vturb  l/H  E(B-V)   u       u0      v       b       y       u-b    u0-b     b-y      m1      c1     c10
  364 26000  4.00 -2.00  2.00  0.00  0.00 -22.457 -22.434 -22.084 -21.624 -21.012  -0.031  -0.029  -0.112   0.082   0.028   0.030
  365 26000  4.50 -2.00  2.00  0.00  0.00 -22.425 -22.402 -22.061 -21.610 -20.997  -0.013  -0.011  -0.114   0.092   0.028   0.029
  366 26000  5.00 -2.00  2.00  0.00  0.00 -22.409 -22.386 -22.042 -21.604 -20.990  -0.003  -0.002  -0.114   0.105   0.014   0.015
  367 27000  3.50 -2.00  2.00  0.00  0.00 -22.642 -22.619 -22.211 -21.740 -21.126  -0.100  -0.099  -0.113   0.071  -0.018  -0.017
  368 27000  4.00 -2.00  2.00  0.00  0.00 -22.572 -22.549 -22.171 -21.706 -21.090  -0.064  -0.063  -0.116   0.080   0.006   0.007
  369 27000  4.50 -2.00  2.00  0.00  0.00 -22.536 -22.513 -22.145 -21.689 -21.071  -0.045  -0.044  -0.117   0.090   0.007   0.008
  370 27000  5.00 -2.00  2.00  0.00  0.00 -22.518 -22.494 -22.125 -21.681 -21.063  -0.035  -0.034  -0.118   0.102  -0.006  -0.004
  371 28000  3.50 -2.00  2.00  0.00  0.00 -22.772 -22.749 -22.308 -21.833 -21.216  -0.138  -0.137  -0.116   0.069  -0.047  -0.045
  372 28000  4.00 -2.00  2.00  0.00  0.00 -22.687 -22.664 -22.259 -21.789 -21.169  -0.096  -0.095  -0.120   0.079  -0.016  -0.015
  373 28000  4.50 -2.00  2.00  0.00  0.00 -22.646 -22.622 -22.229 -21.767 -21.146  -0.076  -0.075  -0.121   0.089  -0.013  -0.012
  374 28000  5.00 -2.00  2.00  0.00  0.00 -22.625 -22.601 -22.208 -21.757 -21.136  -0.065  -0.064  -0.122   0.100  -0.024  -0.023
  375 29000  3.50 -2.00  2.00  0.00  0.00 -22.904 -22.881 -22.406 -21.926 -21.309  -0.176  -0.174  -0.117   0.067  -0.077  -0.076
  376 29000  4.00 -2.00  2.00  0.00  0.00 -22.804 -22.781 -22.349 -21.874 -21.251  -0.129  -0.127  -0.123   0.077  -0.038  -0.037
  377 29000  4.50 -2.00  2.00  0.00  0.00 -22.755 -22.732 -22.314 -21.847 -21.222  -0.106  -0.105  -0.124   0.087  -0.033  -0.031
  378 29000  5.00 -2.00  2.00  0.00  0.00 -22.731 -22.708 -22.290 -21.834 -21.209  -0.095  -0.093  -0.125   0.098  -0.042  -0.041
  379 30000  4.00 -2.00  2.00  0.00  0.00 -22.923 -22.900 -22.440 -21.960 -21.335  -0.161  -0.159  -0.126   0.075  -0.061  -0.059
  380 30000  4.50 -2.00  2.00  0.00  0.00 -22.865 -22.842 -22.400 -21.928 -21.300  -0.136  -0.134  -0.128   0.085  -0.052  -0.050
  381 30000  5.00 -2.00  2.00  0.00  0.00 -22.837 -22.814 -22.374 -21.912 -21.283  -0.123  -0.122  -0.128   0.095  -0.060  -0.058
  382 31000  4.00 -2.00  2.00  0.00  0.00 -23.039 -23.015 -22.530 -22.046 -21.418  -0.191  -0.190  -0.128   0.072  -0.083  -0.081
  383 31000  4.50 -2.00  2.00  0.00  0.00 -22.976 -22.953 -22.486 -22.009 -21.379  -0.165  -0.163  -0.130   0.082  -0.070  -0.069
  384 31000  5.00 -2.00  2.00  0.00  0.00 -22.943 -22.920 -22.457 -21.990 -21.359  -0.151  -0.150  -0.131   0.093  -0.076  -0.075
  385 32000  4.00 -2.00  2.00  0.00  0.00 -23.149 -23.126 -22.615 -22.128 -21.499  -0.219  -0.218  -0.129   0.070  -0.104  -0.103
  386 32000  4.50 -2.00  2.00  0.00  0.00 -23.084 -23.061 -22.572 -22.090 -21.457  -0.192  -0.191  -0.133   0.080  -0.089  -0.087
  387 32000  5.00 -2.00  2.00  0.00  0.00 -23.048 -23.024 -22.541 -22.068 -21.434  -0.178  -0.176  -0.134   0.090  -0.093  -0.091
  388 33000  4.50 -2.00  2.00  0.00  0.00 -23.189 -23.166 -22.655 -22.169 -21.535  -0.218  -0.217  -0.134   0.077  -0.106  -0.105
  389 33000  5.00 -2.00  2.00  0.00  0.00 -23.151 -23.127 -22.623 -22.146 -21.509  -0.203  -0.202  -0.136   0.087  -0.108  -0.106
  390 34000  4.50 -2.00  2.00  0.00  0.00 -23.284 -23.261 -22.731 -22.242 -21.606  -0.241  -0.239  -0.135   0.075  -0.122  -0.120
  391 34000  5.00 -2.00  2.00  0.00  0.00 -23.248 -23.225 -22.702 -22.220 -21.582  -0.226  -0.225  -0.138   0.084  -0.122  -0.120
  392 35000  4.50 -2.00  2.00  0.00  0.00 -23.369 -23.345 -22.799 -22.306 -21.671  -0.261  -0.259  -0.135   0.072  -0.136  -0.134
  393 35000  5.00 -2.00  2.00  0.00  0.00 -23.337 -23.314 -22.775 -22.288 -21.650  -0.247  -0.246  -0.139   0.081  -0.134  -0.133
  394 37500  4.50 -2.00  2.00  0.00  0.00 -23.532 -23.509 -22.931 -22.434 -21.800  -0.297  -0.295  -0.133   0.065  -0.162  -0.160
  395 37500  5.00 -2.00  2.00  0.00  0.00 -23.519 -23.496 -22.924 -22.430 -21.792  -0.288  -0.286  -0.138   0.073  -0.160  -0.158
  396 40000  4.50 -2.00  2.00  0.00  0.00 -23.639 -23.615 -23.021 -22.520 -21.887  -0.317  -0.315  -0.133   0.061  -0.175  -0.173
  397 40000  5.00 -2.00  2.00  0.00  0.00 -23.644 -23.620 -23.028 -22.529 -21.892  -0.313  -0.311  -0.137   0.067  -0.175  -0.173
  398 42500  5.00 -2.00  2.00  0.00  0.00 -23.730 -23.706 -23.103 -22.600 -21.962  -0.328  -0.326  -0.138   0.064  -0.182  -0.181
  399 45000  5.00 -2.00  2.00  0.00  0.00 -23.799 -23.776 -23.164 -22.659 -22.019  -0.339  -0.337  -0.139   0.063  -0.187  -0.186
  400 47500  5.00 -2.00  2.00  0.00  0.00 -23.862 -23.839 -23.221 -22.713 -22.071  -0.348  -0.346  -0.141   0.062  -0.191  -0.190
  401 50000  5.00 -2.00  2.00  0.00  0.00 -23.923 -23.899 -23.276 -22.765 -22.122  -0.356  -0.354  -0.143   0.061  -0.194  -0.193
