
       Teff log g  [M]  Vturb  l/H  E(B-V)    U       B       V      BOL     BC      U-B     B-V(J)  B-V(H) 
  432 32000  4.00  0.50  2.00  0.00  0.00 -23.138 -22.504 -21.626 -31.687  -3.089  -1.063  -0.274  -0.290
  433 32000  4.50  0.50  2.00  0.00  0.00 -23.092 -22.471 -21.595 -31.687  -3.120  -1.050  -0.272  -0.288
  434 32000  5.00  0.50  2.00  0.00  0.00 -23.050 -22.437 -21.568 -31.687  -3.148  -1.043  -0.265  -0.281
  435 33000  4.00  0.50  2.00  0.00  0.00 -23.206 -22.564 -21.682 -31.821  -3.167  -1.072  -0.278  -0.294
  436 33000  4.50  0.50  2.00  0.00  0.00 -23.169 -22.538 -21.658 -31.821  -3.191  -1.061  -0.277  -0.293
  437 33000  5.00  0.50  2.00  0.00  0.00 -23.132 -22.507 -21.632 -31.821  -3.217  -1.054  -0.271  -0.287
  438 34000  4.00  0.50  2.00  0.00  0.00 -23.266 -22.617 -21.731 -31.951  -3.248  -1.080  -0.282  -0.298
  439 34000  4.50  0.50  2.00  0.00  0.00 -23.239 -22.599 -21.715 -31.951  -3.264  -1.069  -0.281  -0.297
  440 34000  5.00  0.50  2.00  0.00  0.00 -23.207 -22.572 -21.692 -31.951  -3.286  -1.064  -0.276  -0.292
  441 35000  4.00  0.50  2.00  0.00  0.00 -23.319 -22.663 -21.774 -32.077  -3.330  -1.085  -0.286  -0.302
  442 35000  4.50  0.50  2.00  0.00  0.00 -23.301 -22.654 -21.765 -32.077  -3.339  -1.077  -0.285  -0.301
  443 35000  5.00  0.50  2.00  0.00  0.00 -23.274 -22.632 -21.747 -32.077  -3.357  -1.072  -0.281  -0.297
  444 36000  4.00  0.50  2.00  0.00  0.00 -23.365 -22.705 -21.813 -32.199  -3.414  -1.090  -0.289  -0.305
  445 36000  4.50  0.50  2.00  0.00  0.00 -23.356 -22.703 -21.810 -32.199  -3.417  -1.082  -0.289  -0.305
  446 36000  5.00  0.50  2.00  0.00  0.00 -23.335 -22.686 -21.797 -32.199  -3.429  -1.079  -0.285  -0.301
  447 37000  4.00  0.50  2.00  0.00  0.00 -23.407 -22.744 -21.848 -32.318  -3.498  -1.094  -0.292  -0.308
  448 37000  4.50  0.50  2.00  0.00  0.00 -23.404 -22.747 -21.850 -32.318  -3.496  -1.087  -0.293  -0.309
  449 37000  5.00  0.50  2.00  0.00  0.00 -23.390 -22.735 -21.842 -32.318  -3.504  -1.084  -0.289  -0.305
  450 38000  4.00  0.50  2.00  0.00  0.00 -23.447 -22.780 -21.881 -32.434  -3.581  -1.097  -0.295  -0.311
  451 38000  4.50  0.50  2.00  0.00  0.00 -23.448 -22.787 -21.887 -32.434  -3.575  -1.091  -0.297  -0.313
  452 38000  5.00  0.50  2.00  0.00  0.00 -23.438 -22.779 -21.882 -32.434  -3.580  -1.089  -0.293  -0.309
  453 39000  4.00  0.50  2.00  0.00  0.00 -23.485 -22.814 -21.913 -32.546  -3.662  -1.101  -0.298  -0.314
  454 39000  4.50  0.50  2.00  0.00  0.00 -23.487 -22.824 -21.920 -32.546  -3.655  -1.094  -0.301  -0.317
  455 39000  5.00  0.50  2.00  0.00  0.00 -23.481 -22.819 -21.918 -32.546  -3.656  -1.092  -0.297  -0.313
  456 40000  4.50  0.50  2.00  0.00  0.00 -23.525 -22.859 -21.951 -32.656  -3.733  -1.097  -0.304  -0.320
  457 40000  5.00  0.50  2.00  0.00  0.00 -23.520 -22.855 -21.951 -32.656  -3.734  -1.095  -0.301  -0.317
  458 41000  4.50  0.50  2.00  0.00  0.00 -23.561 -22.892 -21.981 -32.764  -3.810  -1.100  -0.307  -0.323
  459 41000  5.00  0.50  2.00  0.00  0.00 -23.557 -22.889 -21.982 -32.764  -3.810  -1.098  -0.304  -0.320
  460 42000  4.50  0.50  2.00  0.00  0.00 -23.596 -22.924 -22.011 -32.868  -3.885  -1.102  -0.310  -0.326
  461 42000  5.00  0.50  2.00  0.00  0.00 -23.592 -22.922 -22.011 -32.868  -3.886  -1.100  -0.307  -0.323
  462 43000  4.50  0.50  2.00  0.00  0.00 -23.630 -22.956 -22.040 -32.971  -3.959  -1.105  -0.312  -0.328
  463 43000  5.00  0.50  2.00  0.00  0.00 -23.625 -22.953 -22.039 -32.971  -3.960  -1.102  -0.310  -0.326
  464 44000  4.50  0.50  2.00  0.00  0.00 -23.663 -22.986 -22.068 -33.070  -4.030  -1.108  -0.314  -0.330
  465 44000  5.00  0.50  2.00  0.00  0.00 -23.658 -22.983 -22.067 -33.070  -4.032  -1.105  -0.313  -0.329
  466 45000  4.50  0.50  2.00  0.00  0.00 -23.696 -23.016 -22.096 -33.168  -4.100  -1.111  -0.316  -0.332
  467 45000  5.00  0.50  2.00  0.00  0.00 -23.690 -23.013 -22.094 -33.168  -4.102  -1.107  -0.316  -0.332
  468 46000  4.50  0.50  2.00  0.00  0.00 -23.728 -23.045 -22.124 -33.263  -4.168  -1.113  -0.318  -0.334
  469 46000  5.00  0.50  2.00  0.00  0.00 -23.721 -23.042 -22.121 -33.263  -4.171  -1.110  -0.318  -0.334
  470 47000  4.50  0.50  2.00  0.00  0.00 -23.758 -23.073 -22.150 -33.357  -4.235  -1.116  -0.319  -0.335
  471 47000  5.00  0.50  2.00  0.00  0.00 -23.752 -23.070 -22.147 -33.357  -4.238  -1.112  -0.320  -0.336
  472 48000  4.50  0.50  2.00  0.00  0.00 -23.788 -23.100 -22.176 -33.448  -4.300  -1.119  -0.321  -0.337
  473 48000  5.00  0.50  2.00  0.00  0.00 -23.781 -23.098 -22.173 -33.448  -4.304  -1.115  -0.321  -0.337
  474 49000  4.50  0.50  2.00  0.00  0.00 -23.817 -23.127 -22.201 -33.538  -4.365  -1.121  -0.322  -0.338
  475 49000  5.00  0.50  2.00  0.00  0.00 -23.810 -23.124 -22.198 -33.538  -4.368  -1.117  -0.323  -0.339
  476 50000  5.00  0.50  2.00  0.00  0.00 -23.838 -23.150 -22.222 -33.626  -4.432  -1.119  -0.325  -0.341
